champion,voice_line,is_spoken
Ahri,You'll get through this.,True
Ahri,Follow the fox!,True
Ahri,Uh-uh-uhhh.,True
Ahri,Death is simple!,True
Ahri,Pounce!,True
Ahri,Tag!,True
Ahri,Time to move on!,True
Ahri,Keep up!,True
Ahri,It's time to let go!,True
Ahri,Let's play!,True
Ahri,That's the spirit!,True
Ahri,Chase... and play!,True
Ahri,Lost and... found!,True
Ahri,Ahri imitates a growl.,False
Ahri,Snakes! Gross!,True
Ahri,Wake up Lillia!,True
Ahri,Your chains are illusion Thresh!,True
Ahri,Hasagi!,True
Ahri,Which brother are you again?,True
Ahri,Spirits are calling!,True
Ahri,"Cute, aren't they?",True
Ahri,Time to show them the way.,True
Ahri,Spirit-fire!,True
Ahri,Hello little spirits.,True
Ahri,Follow.,True
Ahri,Rest now.,True
Ahri,Don't get lost.,True
Ahri,Isn't this easier?,True
Ahri,I won't lead you astray.,True
Ahri,"Find me, find yourself.",True
Ahri,Found you!,True
Ahri,Forget everything.,True
Ahri,Your path is clear.,True
Ahri,My favorite part.,True
Ahri,Playtime's just beginning!,True
Ahri,Run with me!,True
Ahri,A chase then!,True
Ahri,Ehehe! That was fun!,True
Ahri,You've earned your rest.,True
Ahri,One more soul to greet.,True
Ahri,Don't worry. I'm here for the next part too.,True
Ahri,Go and wander awhile.,True
Ahri,It's time for you to go.,True
Ahri,Get in touch with your spiritual side.,True
Ahri,I know it's hard to let go.,True
Ahri,You'll have more fun in your afterlife.,True
Ahri,What else can I chase?,True
Ahri,"When all goes dark, you'll see a fox. Follow it.",True
Ahri,Ehehe! Thanks for playing!,True
Ahri,I hope you're happy now.,True
Ahri,All you've got to do next is forget.,True
Ahri,Got your tail! Ehehe!,True
Ahri,"Farewell Wolf, Lamb. Let's play again soon!",True
Ahri,"I hope you find peace this time, Lillia.",True
Ahri,You'll never catch me dragging that sword around.,True
Ahri,"Sorry, Teemo, I'm much better at hide and seek.",True
Ahri,You've reached your threshold. Ehehe!,True
Ahri,"You need claws to hunt, Vayne.",True
Ahri,Death is like the wind.,True
Ahri,"I accept your surrender, Yone.",True
Ahri,I really enjoy my work!,True
Ahri,Ahri hums.,False
Ahri,Even spirit should make time for peaceful moments.,True
Ahri,A good rest is the best part of the job.,True
Ahri,Ugh. I'll..see myself out.,True
Ahri,Tag... I'm... it.,True
Ahri,Hey... it's... me.,True
Ahri,I got caught up in the chase.,True
Ahri,Hmph. Didn't need a guide for that one.,True
Ahri,Ugh. Like chasing your own tails...,True
Ahri,Welcome to Summoner's Rift!,True
Ahri,Time to sparkle.,True
Ahri,"Ready or not, it's time to sparkle.",True
Ahri,It's go time.,True
Ahri,Welcome to the Howling Abyss!,True
Ahri,Welcome to the Howling Abyss! Watch out for the icy patch.,True
Ahri,Welcome to the Twisted Treeline!,True
Ahri,Welcome to the Twisted Treeline! Spooky.,True
Ahri,Welcome to the Crystal Scar!,True
Ahri,"No favoritism, foxy lady, but I hope you win.",True
Ahri,Foxy!,True
Ahri,Looking good!,True
Ahri,Thirty seconds until minions spawn.,True
Ahri,"Tick tock, thirty seconds.",True
Ahri,Party crashers in thirty seconds.,True
Ahri,Put your game face on in thirty seconds.,True
Ahri,Get your starlight ready in thirty seconds.,True
Ahri,Aww! those cute little minions hit the rift in like thirty seconds.,True
Ahri,Thirty seconds until this party starts.,True
Ahri,"Here they come, thirty seconds.",True
Ahri,You've got like thirty seconds till those little guys show up.,True
Ahri,Minions have spawned.,True
Ahri,"Minions have spawned, let's light it up.",True
Ahri,"Minions have spawned, it's go time.",True
Ahri,"Minions have spawned, their robes are so adorable.",True
Ahri,The altars will unlock in thirty seconds.,True
Ahri,The altars have unlocked.,True
Ahri,First blood.,True
Ahri,"Blood in, blood ouch.",True
Ahri,That's the spirit.,True
Ahri,You have slain an enemy.,True
Ahri,Oh! That looked fun.,True
Ahri,That's one way to beat back the darkness.,True
Ahri,"A-Alright, now it's a party.",True
Ahri,Stellar.,True
Ahri,That's how you do it.,True
Ahri,"By the first star, that was hot!",True
Ahri,Shine on!,True
Ahri,You have been slain.,True
Ahri,"Ahah, Kiko says: don't die.",True
Ahri,Better luck next time!,True
Ahri,Awkward.,True
Ahri,"Uh uh, deadsies.",True
Ahri,Oops.,True
Ahri,They got that one.,True
Ahri,"You're dead, for reals.",True
Ahri,An enemy has been slain.,True
Ahri,The sparkle in their heart is out.,True
Ahri,Their twinkle is totally all gone.,True
Ahri,Your team is super cool.,True
Ahri,An enemy is totes dead.,True
Ahri,That's one down.,True
Ahri,They didn't know what they were up against.,True
Ahri,Your ally has been slain.,True
Ahri,Your ally has been slain ...,True
Ahri,Your ally's light's been extinguished.,True
Ahri,Even stars fall.,True
Ahri,Your fellow stars are fading.,True
Ahri,Executed!,True
Ahri,E-Executed!,True
Ahri,Whoops.,True
Ahri,Lamesauce.,True
Ahri,"Don't worry, I won't tell anybody.",True
Ahri,Aced.,True
Ahri,Aced!,True
Ahri,Aced ...,True
Ahri,Eh eh! Aced.,True
Ahri,Space-aced!,True
Ahri,They're all cosmic dust.,True
Ahri,What? No more? sigh,True
Ahri,Double kill.,True
Ahri,Double kill!,True
Ahri,Double kill. How cute.,True
Ahri,That's totes adorbs.,True
Ahri,"Two for one, always fun.",True
Ahri,"Double the fatalities, double the fun.",True
Ahri,Triplekill.,True
Ahri,Hat trick.,True
Ahri,I can't wait for the next one.,True
Ahri,Third times the charm.,True
Ahri,Quadrakill.,True
Ahri,Quadrakill!,True
Ahri,The more the merrier.,True
Ahri,"That's four, if you're keeping score; which we are.",True
Ahri,"That's not five but, who's counting? Oh wait, I am.",True
Ahri,Pentakill.,True
Ahri,Pentakill!,True
Ahri,Pentakill takes penta-skill.,True
Ahri,That was... magical.,True
Ahri,Five's my lucky number.,True
Ahri,I think I'm in love.,True
Ahri,"So are you, uh... doing anything after the game?",True
Ahri,Enemy doublekill.,True
Ahri,Defense! Defense! Defense!,True
Ahri,Their light's getting brighter!,True
Ahri,Enemy triplekill!,True
Ahri,Enemy triplekill.,True
Ahri,You're down three.,True
Ahri,"Boo, three for them.",True
Ahri,Enemy quadrakill.,True
Ahri,"Quadrakill? Ugh, more like squadrakill.",True
Ahri,"Yuck, four down.",True
Ahri,Enemy pentakill!,True
Ahri,Enemy pentakill.,True
Ahri,"Kiko says: that's five, for them ...",True
Ahri,There is no arguing with that.,True
Ahri,I guess they brought it.,True
Ahri,The light has been extinguished.,True
Ahri,Is it too late to root for the other team?,True
Ahri,Killing spree!,True
Ahri,Killing spree.,True
Ahri,Rampage!,True
Ahri,Rampage.,True
Ahri,Dominating.,True
Ahri,Unstoppable.,True
Ahri,Unstoppable!,True
Ahri,Godlike.,True
Ahri,Legendary.,True
Ahri,"Legendary, I'll write your name on a star.",True
Ahri,"Legendary, the stars will remember you.",True
Ahri,Enemy killing spree.,True
Ahri,Enemy killing spree!,True
Ahri,An enemy is on a killing spree.,True
Ahri,Their darkness is spreading.,True
Ahri,Enemy rampage.,True
Ahri,An enemy is on a rampage.,True
Ahri,They're bringing darkness.,True
Ahri,An enemy is dominating.,True
Ahri,"The universe is like in danger, for reals.",True
Ahri,An enemy is unstoppable.,True
Ahri,Your starlight is dimming.,True
Ahri,An enemy is godlike.,True
Ahri,Channel your anger into justice.,True
Ahri,An enemy is legendary.,True
Ahri,Don't give in.,True
Ahri,Shutdown.,True
Ahri,Burning bright has its price.,True
Ahri,Starlight can't last forever.,True
Ahri,I am so bummed out right now.,True
Ahri,Your turret has been destroyed.,True
Ahri,Your turret is toast.,True
Ahri,"Your turret has been destroyed. Don't worry, I never liked that turret anyway.",True
Ahri,Turret destroyed.,True
Ahri,Your inhibitor has been destroyed.,True
Ahri,Your inhibitor is busted.,True
Ahri,Your inhibitor just got wrecked.,True
Ahri,You have destroyed an inhibitor.,True
Ahri,You've shattered their inhibitor.,True
Ahri,"Your team has destroyed an inhibitor.""",False
Ahri,Your inhibitor is respawning soon.,True
Ahri,Your inhib is reforming.,True
Ahri,The enemy's inhibitor is respawning soon.,True
Ahri,Enemy inhib is reforming.,True
Ahri,Victory.,True
Ahri,"Victory. Let's throw a sparkle party, I'll bring the stardust.",True
Ahri,Victory. Starlight prevails.,True
Ahri,Victory. Winning looks so good on you.,True
Ahri,Defeat.,True
Ahri,You'll get them next time.,True
Ahri,Defeat. The important thing is we all learned a valuable lesson.,True
Ahri,Defeat. The stars are fading.,True
Ahri,A summoner has disconnected.,True
Ahri,A summoner has reconnected.,True
Ahri,"NOTE: The following voice lines reference normally unannounced circumstances. That is, the classic announcer has similar voicelines that are unused in regular gameplay, and so it is assumed that these were unused.",False
Ahri,You are on a killing spree.,True
Ahri,That... was awesome.,True
Ahri,That was awesome possum.,True
Ahri,Be aggressive! B-E aggressive!,True
Ahri,You are on a rampage.,True
Ahri,For justice maybe.,True
Ahri,The stars guide you.,True
Ahri,So bright!,True
Ahri,You are dominating.,True
Ahri,Love it!,True
Ahri,Ooh! I love seeing you show off.,True
Ahri,The first star rejoices!,True
Ahri,You are unstoppable.,True
Ahri,The stars see your greatness.,True
Ahri,I'm blinded by your starlight.,True
Ahri,I've got my eye on you.,True
Ahri,You are godlike.,True
Ahri,"I have like, all the feels.",True
Ahri,You're a shoe-in for MVP.,True
Ahri,No guiding star required.,True
Ahri,You are legendary.,True
Ahri,#Winning.,True
Ahri,Amazeballs.,True
Ahri,"Stars don't kill people, you do.",True
Ahri,Enemy legendary kill.,True
Ahri,That's a buzzkill.,True
Ahri,"I am like, super bummed out.",True
Ahri,Legendary kill.,True
Ahri,Nexus under attack.,True
Ahri,Your nexus is under attack.,True
Ahri,There's no shame in surrender.,True
Ahri,Can we just wrap this up?,True
Ahri,Your inhibitor has respawned.,True
Ahri,Your inhibitor is back in the game.,True
Ahri,The enemy's inhibitor has respawned.,True
Ahri,Bad news guys.,True
Ahri,The battle will begin in 30 seconds.,True
Ahri,The battle has begun.,True
Ahri,Friendship is magic.,True
Ahri,"Star Guardians, show 'em what you're made off.",True
Ahri,One of our Guardians is down.,True
Ahri,Another Guardian lost!,True
Ahri,Guardians look at for each other.,True
Ahri,"Come together, now!",True
Ahri,"Together, we can do anything!",True
Ahri,This is a big one.,True
Ahri,Nice work!,True
Ahri,"No fear, we can do this!",True
Ahri,We did it!,True
Ahri,Awesomesauce!,True
Ahri,Here they come.,True
Ahri,Hang in there!,True
Ahri,We make a stand here!,True
Ahri,Watch out!,True
Ahri,Large wave incoming!,True
Ahri,Large threat incoming!,True
Ahri,The city is in danger.,True
Ahri,They need our help!,True
Ahri,Let's get in there.,True
Ahri,"Time to save the world, again.",True
Ahri,Let's lock and load ladies!,True
Ahri,C'mon! Let's light up the night!,True
Ahri,Let's go!,True
Ahri,We need to keep moving.,True
Ahri,Time to move!,True
Ahri,Better hustle!,True
Ahri,Tic toc girls! We gotta go!,True
Ahri,Incoming!,True
Ahri,We need to move!,True
Ahri,We can make it! Let's go!,True
Ahri,Over here!,True
Ahri,All clear here!,True
Ahri,Let's move!,True
Ahri,Get ready girls!,True
Ahri,C'mon! Evil is not going to fight itself!,True
Ahri,Let's rest for a second.,True
Ahri,"Take five, you've earned it.",True
Ahri,Shopping time!,True
Ahri,We've almost clear them out!,True
Ahri,We're halfway there!,True
Ahri,Jeepers! How many of them are there?,True
Ahri,Is there no end to them?,True
Ahri,They can eat our cosmic dust!,True
Ahri,The portals are opening!,True
Ahri,"There are still more, watch out!",True
Ahri,Another wave is coming!,True
Ahri,"These portals are sealed, for now.",True
Ahri,"The portal is sealed, good job.",True
Ahri,Room clear!,True
Ahri,This room is donezo!,True
Ahri,The power of friendship!,True
Ahri,Firing our friendship laser!,True
Ahri,We'll get 'em next time.,True
Ahri,We failed.,True
Ahri,We'll do better next time.,True
Ahri,The city is ruined.,True
Ahri,The city is destroyed.,True
Ahri,"We lost the battle, but we'll fight a way to win the war.",True
Akali,Fear the assassin with no master.,True
Akali,"You're scared, good to know.",True
Akali,"A stripped-down version of ""GIANTS"" plays.",False
Akali,No one tells me what to do. Not anymore.,True
Akali,Cold steel and a target are all I need.,True
Akali,"I love what I do, my enemies won't.",True
Akali,"They can't stop me. I mean, they can try.",True
Akali,"I work alone, it's better for everyone.",True
Akali,"If they're smart, they're scared.",True
Akali,I am my own master. Just the way I like it.,True
Akali,Wars are messy. My kills are clean.,True
Akali,"Everyone dies, I just speed things up.",True
Akali,You can never have too many kunai.,True
Akali,"Don't waste the anger, channel it.",True
Akali,No more meditation or masters.,True
Akali,"Youth and skill, every time.",True
Akali,"Let 'em see me, they can't stop me.",True
Akali,The words on their tombstones will be my new mantras.,True
Akali,Kama or kunai? Depends how I'm feelin'.,True
Akali,"It's not about the killing, it's about who's doing the dying.",True
Akali,I make problems... disappear.,True
Akali,Can't stop what's comin'.,True
Akali,Gonna carve my own path.,True
Akali,Stay outta my way!,True
Akali,How about I just end this.,True
Akali,Let's end this.,True
Akali,Let's make this quick.,True
Akali,Time to do what's gotta be done.,True
Akali,Skill and steel will get the job done.,True
Akali,You will not stop me!,True
Akali,The only rule that matters is that your enemies don't walk away.,True
Akali,"If you look dangerous, you better be dangerous.",True
Akali,Restraint's not really my thing.,True
Akali,The Fist of Shadow was my mom. I do things differently.,True
Akali,Take one life at a time. Fast. Clean.,True
Akali,We're gonna do this my way - quick and deadly.,True
Akali,I'll make this look like magic.,True
Akali,"Magic's fine, steel's better.",True
Akali,"So many enemies, so many knives.",True
Akali,"It's not the killing I'm about, it's the cause.",True
Akali,The Kinkou couldn't control me. I do what they wouldn't.,True
Akali,There are over 300 pressure points on the human body.  No one can protect 'em all.,True
Akali,"Everyone's got a weakness, that's my target.",True
